StartDate,EndDate,Status,Progress,Finished,RecordedDate,ResponseId,ExpliSOI,Edad,Sexo,SexOrient,M200,M201,M203,M204,M205,M209,M210,M213,M214,M215,M216,M217,M218,M239,M240,M242,M246,M247,M248,M249,M251,M252,M253,M255,M256,M257,M258,M259,M260,M261,M200,M201,M203,M204,M205,M209,M210,M213,M214,M215,M216,M217,M218,M239,M240,M242,M246,M247,M248,M249,M251,M252,M253,M255,M256,M257,M258,M259,M260,M261,M200,M201,M203,M204,M205,M209,M210,M213,M214,M215,M216,M217,M218,M239,M240,M242,M246,M247,M248,M249,M251,M252,M253,M255,M256,M257,M258,M259,M260,M261,H200,H203,H204,H205,H206,H207,H208,H209,H210,H211,H212,H213,H214,H216,H217,H218,H219,H220,H223,H224,H240,H242,H244,H245,H246,H249,H250,H251,H253,H254,H200,H203,H204,H205,H206,H207,H208,H209,H210,H211,H12,H213,H214,H216,H217,H218,H219,H220,H223,H224,H240,H242,H244,H245,H246,H249,H250,H251,H253,H254,H200,H203,H204,H205,H206,H207,H208,H209,H210,H211,H212,H213,H214,H216,H217,H218,H219,H220,H223,H224,H240,H242,H244,H245,H246,H249,H250,H251,H253,H254
8/3/22 21:57,8/3/22 22:06,0,100,1,8/3/22 22:06,R_1dKbaeubK43xA9E,2,19,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,1",7,3,"6,5","2,1","6,7","1,2","0,8","0,2","9,9",2,9,"1,9","8,9","7,9","2,4","6,8","2,3","0,4","9,6","1,8",10,"2,5","7,9","7,7","1,8","9,7","7,3","1,7","2,8","0,5",0,0,0,"8,4",0,0,"7,3","3,1","0,1",0,"0,2",0,0,"0,9",8,"2,3","6,6","3,7","2,9","7,1","2,7","2,6",3,"3,6","3,4","4,1","4,1","6,4","0,4",0,"6,6","3,6","3,1","7,4","7,8","9,1",0,"4,1","3,5",3,"1,6","2,6","2,9","2,5","8,3","7,2",8,"6,5","3,6","6,7","8,7","6,9",6,"4,5","6,2","5,5","4,2",7,"4,5"
8/4/22 7:17,8/4/22 7:28,0,100,1,8/4/22 7:28,R_1f3HKzpXuNNaNdS,2,26,1,1,"5,7","4,7","4,5","5,8","3,5","4,5","4,4","7,1","4,5","3,6","3,8",4,4,"3,8","3,1","4,2","6,2","3,6","4,8",6,"3,1","4,7","6,5","4,4",6,"6,4","4,2","4,4","4,2","5,5","1,7","1,9","2,9","4,1","2,6",3,"3,4","3,2","3,4","3,4","4,4","4,5","5,7","5,9","3,3","3,5",10,"6,4","3,1",4,"3,6","3,9","3,9","4,4","4,4",6,"4,3","2,8","4,1","3,3","4,3","3,9","6,5","4,3","3,4","6,7","3,9","4,1","4,2","3,7","6,5","4,4","3,4","4,2",4,"4,5","6,2",4,"4,5","4,5","3,9","5,9","4,2",3,"3,7","4,4",6,4,"6,2","4,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/22 7:54,8/4/22 8:08,0,100,1,8/4/22 8:08,R_10CXQCy0RjVBApI,2,29,1,1,"6,1",2,"7,1",7,3,"6,9","1,9","3,9","5,6","4,6","1,9",3,4,"7,7",4,6,"3,4","3,7","3,9","2,9",6,"4,3","4,6","5,5","4,5","5,6","2,3","2,3",3,"3,6","4,4",3,"1,2","6,6","3,4",3,"7,5","8,7","6,1","2,5","7,5","6,4","1,9","2,7","2,2","8,7",3,"7,4","6,5","8,5",3,"6,9","8,2","3,6","4,1","6,8","6,8","8,6","2,9","3,4","7,2","6,4","3,6","6,6","3,1","7,8","4,4","7,8","6,7","2,3","6,2","6,3","2,7","3,1","3,5","7,5","2,3","6,7","3,4",3,"2,2","7,8","6,6","3,5","3,6",7,"3,3","2,6",2,"2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/22 7:15,8/4/22 9:25,0,100,1,8/4/22 9:25,R_emoYLx9HdJT3tLP,2,26,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,1","6,1","7,3","6,3","6,3",6,7,"7,1","6,9","6,3","7,1","7,3","6,3","6,4","6,5",7,"6,8","7,2","6,9","7,5","7,2","7,8","7,4","6,9","6,7","7,3","6,9","6,9","7,2","6,9","8,2","7,8","6,9","7,2","7,7","7,3","6,9","7,2","7,8","7,3","8,1","8,4","7,6","7,9","7,1","7,5","7,9","7,5","6,1","6,4","6,1","6,2","6,6","6,3","7,2","6,6","7,6","6,9","6,6","7,3","7,4","8,6","7,5","8,2","8,1","7,5","7,3","7,7",7,"7,7","7,7","6,9","7,7","6,9","7,3","7,9",8,"7,5","7,5","7,4","6,9","6,7","7,2",7,"6,8",7,"7,4","7,4","7,3","7,7"
8/4/22 10:50,8/4/22 11:11,0,100,1,8/4/22 11:11,R_3pg7y5Stt4R2vmt,2,27,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/22 11:15,8/4/22 11:16,0,100,1,8/4/22 11:16,R_2dm5Zz1QUqqfclm,2,29,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/22 11:09,8/4/22 11:28,0,100,1,8/4/22 11:28,R_uwX8Bm3B7g3Vuql,2,31,1,1,"6,1","7,3","2,3","7,2","8,1",9,8,"7,1",7,"7,6","1,9",7,8,"8,2",6,"7,2","2,7",7,"6,2","6,4","6,9",3,8,3,"3,8","2,4","6,4","3,8",3,3,5,1,2,6,2,5,"2,9",7,"2,9",3,"7,3","6,3",6,"6,9",3,7,"4,3",8,"7,2","7,7","4,5",3,7,"4,9",7,"8,2","2,6","7,4","1,6","7,3","7,2","2,3",8,"4,1","7,2","2,8","6,7","6,9","8,9","7,8","7,1","8,1",3,"6,6","3,9","8,6","4,1","8,2","2,2","6,5",2,"4,2","8,1","3,4","6,5","7,9","6,2","2,5","6,1","7,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/22 11:15,8/4/22 11:31,0,100,1,8/4/22 11:31,R_5gxlNCj27Spc9BT,2,34,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,3","2,7","8,4","7,5","6,2","2,9","4,3","9,1","5,4","5,3","6,1","6,3","6,1","9,4","8,4","6,1","4,2","8,3","1,8",10,"8,4","6,1","5,7","9,3","9,8","8,2",6,"8,2","8,1","6,3","6,2","6,1","3,1","8,5","8,2","9,4","3,7","8,1","8,3","5,9","8,2","9,2","9,2","8,1",8,"6,1","3,2","4,2","4,1",6,"5,4","6,6",6,"3,9","2,7","3,2","3,6","3,6","6,1","6,1","8,1","7,2","9,8","7,1","6,3","4,3","3,7","9,4","7,5","5,7","7,1","8,1","8,6","9,6","7,3","5,7","3,5","7,7","3,2","7,5","6,2","6,7","4,1","7,3","7,1","6,2","6,3","4,2",10,"8,4"
8/4/22 20:02,8/4/22 22:39,0,100,1,8/4/22 22:39,R_1JXH6g3JlISbLjy,2,61,1,1,"6,4","9,1","6,2","4,1",6,"6,1","2,3","7,7","9,2","4,6","3,1",3,3,"8,1","2,8","2,4","5,4",6,8,"6,8","3,2","7,4","6,8","7,5","5,8","3,6","7,7","6,4","4,4","5,9","4,4","4,6","3,8",4,"6,3",6,7,"3,7","4,2","6,9","6,2","5,7",4,"5,9","4,2","5,6","3,8","6,1","6,2","6,5","5,7","6,2","4,1","6,2","7,9","7,9",7,"3,2","3,5","4,4","6,7","5,8","4,2","6,8",3,"6,8","3,8","4,9",6,"7,4","3,1","6,2","6,2","3,7","5,6","6,8","6,5","6,2","4,6","6,7","6,7","6,8","3,3","6,4",4,"3,5","8,2","7,3","4,3","6,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/22 12:05,8/5/22 12:07,0,100,1,8/5/22 12:07,R_9S88uo27s2fpo77,2,26,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:14,8/8/22 11:14,1,100,1,8/8/22 11:14,R_5mpUMz4cWyDmHsd,2,17,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:14,8/8/22 11:15,1,100,1,8/8/22 11:15,R_2YmS8A0jEgfgteN,2,16,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:18,8/8/22 11:19,1,100,1,8/8/22 11:19,R_2UhnzEN6IM4aOJy,2,19,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:17,8/8/22 11:19,1,100,1,8/8/22 11:19,R_1gASDNAsy97hxhM,2,17,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:19,8/8/22 11:20,1,100,1,8/8/22 11:20,R_2yseKfXby34qsMQ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:14,8/8/22 11:27,1,100,1,8/8/22 11:27,R_22Xm5uuVxYQ08Mk,2,19,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,8","1,6","0,9",0,"1,4","1,2","1,4",0,"0,6",4,"0,7","2,1","2,6","2,6",3,"3,3","1,9","1,9","1,9","2,5","2,1","1,8","1,8","1,7","2,1","1,4","1,2",2,"1,7","1,6",2,2,2,1,1,1,"0,8",1,1,1,1,1,"2,5",1,"0,9","2,9","0,8",2,"0,8",1,"0,7","1,2","0,7","1,2","0,6","0,5",0,0,"3,5","0,7","1,4","2,1","0,5",1,"2,4","2,1","0,2",1,"2,3","1,4","1,8","1,4","1,8",2,"1,2","1,7","0,6","1,1","1,2","2,3",1,"1,3","1,2","1,2","1,6","0,7","1,7","1,4","1,3",1
8/8/22 11:43,8/8/22 11:45,1,100,1,8/8/22 11:45,R_1llwCxjpUGF5EKO,2,17,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:27,8/8/22 11:46,1,100,1,8/8/22 11:46,R_2Bh9WI0k7omaCs3,2,18,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,5","5,5","1,8","6,7",2,"1,9","3,1","7,9","6,5","8,9","6,1","3,4","2,6","1,1","2,8","5,8","2,7",6,"1,2","1,4","8,3","6,9","1,4","8,5","1,7",4,"3,3","2,5","8,8","8,3","7,4","2,9","3,7","8,8","4,1","7,7","6,3","8,6","6,2",2,"2,8",3,"7,3","7,6",4,"8,8","3,1",5,"1,3","5,6","3,2",9,"8,7","9,2","1,1","7,1","3,6",2,"8,2","6,7","3,1",7,"2,4","2,8",8,"2,7","8,6","8,3","6,2","1,9",3,"5,6","2,9","3,8","6,4","8,3","3,9","1,5","7,9",4,"9,1","6,2",2,2,"3,5","7,9","3,5","7,3","3,6","7,4"
8/8/22 11:46,8/8/22 11:47,1,100,1,8/8/22 11:47,R_27dJ1YCzNYgHkgz,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:46,8/8/22 11:47,1,100,1,8/8/22 11:47,R_1pT1urrBYu5e6hz,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:46,8/8/22 11:48,1,100,1,8/8/22 11:48,R_2ASxEtkFZVItXWd,2,20,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:41,8/8/22 11:49,1,100,1,8/8/22 11:49,R_SBsuOTJ1CtCuxtD,2,21,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,4,"3,8","6,1","6,8","1,6","6,3","9,1","8,1","1,7",3,"3,7","7,2","7,2","2,6","7,6","6,3",4,"3,6","6,7","2,5","2,5",6,"2,2","3,7","4,5","6,2","2,9","6,1","2,6","1,5","7,8","7,2","7,3","2,2","1,4","2,6","2,4","2,4","3,2","6,3","2,5","2,9","4,1","8,6","4,4","4,7","6,5","6,1","6,6","3,3","3,5","3,5","1,5","1,4","7,4","2,8","2,6","3,5","3,2","6,4","3,1","6,8","2,9","3,2","7,3","2,7","3,4",4,"8,7",0,"8,3","7,7","1,7","3,4","3,6",4,"7,4",10,"2,7","7,8","7,1","2,8","7,2","2,4","3,1","6,8","2,3","6,7"
8/8/22 11:50,8/8/22 11:50,1,100,1,8/8/22 11:50,R_rcYodtoqjJOTjrz,2,19,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:50,8/8/22 11:51,1,100,1,8/8/22 11:51,R_SJ2oBqQXopCv6Q9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:40,8/8/22 11:52,1,100,1,8/8/22 11:52,R_1i5oYNAL9GbKzgM,2,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,"7,4","3,8","3,5","5,1",10,10,"2,8","6,2",9,"3,9","2,7","6,5",0,"6,8","3,9","3,3",7,"6,4",10,"8,5","9,9","7,8",3,"7,7","3,9","8,6","3,1","8,4","7,5","2,8","2,9","1,9","5,9","1,9","2,8","2,8","2,5","1,7","1,9","2,1","2,1","6,5","2,1",6,"7,3","3,4","2,9","2,4","1,9","2,5","6,4","2,8","3,1","2,7",3,"3,1","3,2","7,3",,"6,3","1,9","3,3","3,3","2,6","3,1","2,2","2,6","3,1","2,7","1,9","2,7","1,7","1,9","2,6",2,"2,5","2,2",2,"2,9","2,8","2,8","2,7","2,2","1,8","2,3","2,5","2,2","3,4","2,7"
8/8/22 11:50,8/8/22 11:52,1,100,1,8/8/22 11:52,R_3q88Vh6CnNw4vNf,2,17,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:51,8/8/22 11:52,1,100,1,8/8/22 11:52,R_2ymgHI366nqa71Y,2,21,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:52,8/8/22 11:53,1,100,1,8/8/22 11:53,R_2wNd7pOkMrEoR7j,2,18,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:46,8/8/22 11:55,1,100,1,8/8/22 11:55,R_2rMn1tBWXBg4KWR,2,22,1,1,"6,7","2,8","7,3","6,9","3,7","2,9","7,2","6,6","3,8","6,9","6,8",7,3,3,"7,7","3,1","7,5","7,5","7,3",7,3,"7,1","6,3","7,1","3,2","7,2","7,3","7,2","7,7","7,5","5,5",7,"3,3","7,4","3,7","7,6","4,1","6,7","7,3","3,4","6,7","6,7","7,2","3,3","3,5","3,2","7,5",7,"6,5","3,1","3,1",7,"7,2","3,2","7,9","7,5","6,9","6,6","7,1","7,4","5,7","7,4","7,9","7,2","8,2",3,3,"7,9","2,3","7,2",9,"7,4","8,6",2,"7,8","2,7","7,9","7,8","2,7","7,6","4,1","3,3","7,6","7,4","7,5","7,6","8,6","3,7","2,3","7,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:55,8/8/22 11:55,1,100,1,8/8/22 11:56,R_3p2O1WeaP3lOBC1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:56,8/8/22 11:58,1,100,1,8/8/22 11:58,R_1PemI0RuRitlyY3,2,20,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:55,8/8/22 11:59,1,100,1,8/8/22 11:59,R_1Lzf8tQ3rthObxT,2,22,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:43,8/8/22 12:04,1,100,1,8/8/22 12:04,R_AoFSH1wmFuCdjYR,2,21,1,1,2,"7,1",8,9,"7,7","2,1","8,1",8,"6,4","8,5","9,2",6,8,"8,2","8,3",2,"8,1","6,9","5,5",10,"7,2",8,"8,5","7,3","6,9",8,10,"7,4","2,1","7,1",2,2,3,"1,9","2,1","1,7","1,6","1,5","1,3","1,6","2,2","1,9","2,2","1,9","0,9","1,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,6","1,6","1,6","1,6","1,5","1,5","1,1","0,9","1,5","1,5","2,2","1,8","1,7","1,9","1,5","1,2","8,2","8,2",2,"2,1","2,3","1,6","1,6","1,3","1,3",2,"1,9","2,1","1,4","1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:48,8/8/22 12:05,1,100,1,8/8/22 12:05,R_2xJCAjcQ7vINYmh,2,20,1,1,"6,8","4,1","6,1","7,7","6,3","6,1","7,2","8,3","8,5","2,7","3,8",7,7,"7,2","5,6","3,5","7,3",6,7,"5,6","2,4","6,5","3,5","0,7","8,4","3,2","3,9","6,6","7,9","2,8","8,1",4,"1,1","1,9","1,6","1,1","6,1",6,"8,1","8,9","1,5","1,9","1,3","7,8","1,8","7,9","8,9","2,5","1,9","8,3",5,"8,5","7,6","5,7","8,5",4,"9,4","0,7","4,1","7,2","6,6","3,7","3,3","7,5","4,4","6,3","3,6","6,1","8,6","6,6","3,4","5,6","5,8","7,9","6,8","6,2","8,2","3,6","6,9","5,8","8,9","3,5","6,5","3,6","6,3","5,1",2,"2,9","8,7","7,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:49,8/8/22 12:14,1,100,1,8/8/22 12:14,R_2YbqqmzS6qjDXwd,2,18,1,1,1,8,1,1,9,2,9,8,9,2,8,8,4,9,7,2,8,9,8,2,2,8,8,2,2,3,9,2,8,9,7,3,6,2,1,3,7,4,9,7,4,2,1,3,1,1,"2,1",3,2,"8,1",3,8,9,3,1,"9,2",8,2,9,6,2,8,9,2,1,1,"9,1",8,9,"1,9",9,2,9,2,1,2,3,"7,9",1,2,2,"8,4",9,2,3,8,1,9,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/22 11:43,8/8/22 12:15,1,100,1,8/8/22 12:15,R_3EWl1tl7KJivIu1,2,21,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,6,"2,9","8,1",10,7,10,10,10,"7,3",10,10,6,7,10,"8,7",10,0,10,7,10,7,10,10,3,6,10,10,10,10,6,10,"6,9",10,10,10,10,10,10,10,6,5,7,"3,9",10,10,3,3,4,"7,1",10,10,10,10,"3,8","2,8",8,3,"2,8",10,"2,5","6,1",8,10,4,10,8,7,9,6,8,10,"1,7","2,3",10,3,8,"3,8",10,"2,7","6,3","8,1",8,"3,2","4,4","4,1","3,6",10,6
8/8/22 11:44,8/8/22 12:19,1,100,1,8/8/22 12:19,R_ZE3hD5MHEbjLHZT,2,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,4","9,4",10,4,10,"6,3","8,1",7,"7,1","9,3",6,"6,7",7,"5,9","8,5","9,9","7,2","9,8","7,4",10,"9,5","8,3","3,2",10,8,"7,5","8,2","7,2","6,1",10,"6,1","2,9","6,2","3,2","3,3","3,4","6,7","6,7","4,2","3,6","6,5","2,6","5,9","4,1","3,6","6,3",3,"3,1","3,4","1,7","3,5",6,"6,9","7,2","3,4","6,6","7,1","6,2","3,4","6,1","8,3","4,1","6,1","3,1","6,2","8,6","9,1",7,"6,1","2,8","7,4","3,6","9,7","7,4","4,2","8,1","2,2","7,3",3,"7,4","4,1","5,9","7,1","9,4",6,"8,2","3,6",7,"6,3","3,6"
